1505;Bla Bla Bla;Ultimate Workout Volume 1: Electronic & Dance;Gigi D'Agostino;2008-02-26;4:15
1506;Crying at the Discoteque - Radio Edit;Casino;Alcazar;1999-12-30;3:51
1507;September - from DreamWorks Animation's TROLLS;TROLLS (Original Motion Picture Soundtrack);Justin Timberlake, Anna Kendrick, Earth Wind & Fire;2016-09-23;3:55
1508;Complicated;Let Go;Avril Lavigne;2002-08-26;4:4
1509;Everybody Wants To Rule The World;Songs From The Big Chair;Tears For Fears;1985-02-25;4:11
1510;Le Canzoni;Oh; Vita!;Jovanotti;2017-12-01;4:9
1511;L'italiano;L'Italiano;Toto Cutugno;1983-02-01;3:56
1512;Maneater - Radio Edit;80s 100 Hits - Volume 2;Daryl Hall & John Oates;2011-04-08;4:30
1513;Caribbean Queen (No More Love On the Run);Here You Are: The Best of Billy Ocean;Billy Ocean;2016-04-29;4:4
1514;Save a Prayer;Oldies - 80's Ballads;Duran Duran;2017-12-04;5:33
1515;Da sola / In the night (feat. Tommaso Paradiso e Elisa);Da sola / In the night (feat. Tommaso Paradiso e Elisa);Takagi & Ketra;2018-01-12;3:10
1516;Come On and Do It (Saturday Night Life) - Radio Mix;Come On and Do It (Saturday Night Life);Billy More;2001;3:14
1517;L'esercito del selfie (feat. Lorenzo Fragola & Arisa);L'esercito del selfie (feat. Lorenzo Fragola & Arisa);Takagi & Ketra, Lorenzo Fragola, Arisa;2017-06-16;3:7
1518;Amore e Capoeira;Amore e Capoeira;Takagi & Ketra, Giusy Ferreri, Sean Kingston;2018-06-01;2:52
1519;Non Succederà Più - Remastered;Claudiamoricollection;Claudia Mori, Adriano Celentano;2009-01-01;4:15
1520;Ma il cielo è sempre più blu;La Storia;Rino Gaetano;1998-05-21;4:32
1521;Gloria;...minuti di un'eternita';Umberto Tozzi;1987-04-16;4:22
1522;Nell'aria;Le Più Belle Canzoni;Marcella Bella;1993-08-27;3:56
1523;Coming Through the Light - Pooper Scooper Radio;Coming Through the Light;Bamble B;2000;3:43
1524;7 Seconds (feat. Neneh Cherry);7 Seconds: The Best Of Youssou N'Dour;Youssou N'Dour, Neneh Cherry;2004;5:5
1525;Pump Up The Jam - Edit;Best Of;Technotronic, Felly;2011-01-01;3:35
1526;Sing It Back - Boris Dlugosch Mix;Catalogue;Moloko, Boris Dlugosch, Michael Lange;2006-07-17;4:38
1527;Get Up (Before The Night Is Over) - Edit;Best Of;Technotronic;2011-01-01;3:27
1528;Holiday;Madonna (Reissue);Madonna;1983-07-27;3:51
1529;Dragon Ball gt;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;2:56
1530;Devil in Me (feat. Joe Killington & Duane Harden);Soulmatic;Purple Disco Machine, Joe Killington, Duane Harden;2017-10-20;3:19
1531;I Belong to You;Eros 30 (Deluxe Version);Eros Ramazzotti, Anastacia;2014-10-27;4:24
1532;Più bella cosa;Eros 30 (Deluxe Version);Eros Ramazzotti, Luca Bignardi;2014-10-27;4:24
1533;Let Me Stay;Back To Life;Prezioso Feat. Marvin;2009-11-01;3:56
1534;Surrender - Birretta Edit;96-06 (10Th Anniversary);The Soundlovers;2007-04-18;2:59
1535;Discotek People - Raga Edit;My Space (10Th Anniversary) (Pop Oriented);Molella;2007-04-18;3:40
1536;La vie c'est fantastique - Fantastique Radio Mix;La vie c'est fantastique;S.M.S., Rehb;2001-01-01;3:45
1537;Sexy;Belle Epoque;French Affair;2008-07-18;3:51
1538;Time To Rock - Roberto Molinaro Radio Mix;Gabry Ponte;Gabry Ponte;2009-05-18;3:34
1539;Boom; Boom; Boom; Boom!!;Greatest Hits!;Vengaboys;2000;3:22
1540;Come Into My Life - Molella And Phil Jay Edit Mix;Come Into My Life (The Album);Gala, Molella;1997-11-17;3:24
1541;The Summer Is Magic (Radio Mix);The Summer Is Magic (Radio Mix);Playahitty;1994-06-21;3:56
1542;Informer;12 Inches Of Snow;Snow;1993;4:28
1543;Here Comes the Hotstepper;On Your 90's Radio;Ini Kamoze;2001-01-01;4:4
1544;Karate;Life Is a Party;Kennedy;2012-03-18;3:2
1545;The Colour Inside - Radio Edit;The Colour Inside;Ti.Pi.Cal.;1995;4:25
1546;Restless - Bum Bum Radio Edit;Restless;Neja;1998;4:6
1547;In the End;Hybrid Theory (Bonus Edition);Linkin Park;2000-10-24;3:36
1548;Get Ready - Rap Version Edit;Unlimited Hits & Remixes;2 Unlimited;2014-05-05;3:42
1549;A Sky Full of Stars;Ghost Stories;Coldplay;2014-05-19;4:27
1550;Teen Drive In;Dancegum;Useless Wooden Toys;2008-02-22;5:16
1551;Feel Your Body Movin';Northland Wonderland;Melodie MC;1993;4:37
1552;Self Control;Self control;Raf;1984;3:58
1553;Freestyler;In Stereo;Bomfunk MC's;2000-05-22;5:6
1554;Edge of Seventeen - 2016 Remaster;Bella Donna (Deluxe Edition);Stevie Nicks;2016-11-04;5:29
1555;Starry Night - Edit;Starry Night;Peggy Gou;2019-03-22;3:53
1556;Move Your Feet;D-D-Don't Don't Stop the Beat;Junior Senior;2002-04-03;3:1
1557;Butterfly;The Gift Of Game;Crazy Town;1999-11-04;3:36
1558;Remember Me - David Penn Remix;Remember Me (David Penn Remix);Blue Boy, David Penn;2020-06-12;3:18
1559;Courmayeur;Courmayeur (prod. Gabry Ponte);DJ Matrix, Carolina Marquez, Ludwig, Gabry Ponte;2019-12-27;3:13
1560;Bette Davis Eyes;Mistaken Identity;Kim Carnes;1981-01-01;3:48
1561;In The Air Tonight - 2015 Remastered;Face Value (Deluxe Editon);Phil Collins;1981-01-01;5:36
1562;Passion;O Records The Collection;The Flirts;2015-04-24;5:3
1563;Bitter Sweet Symphony;Urban Hymns (Remastered 2016);The Verve;1997-09-29;5:57
1564;Chase the Sun;Non Zero Sumness Plus One;Planet Funk;2003-01-01;3:53
1565;Street Sounds;Disco House Bombs;Disco Galaxy;2008-08-01;5:21
1566;Sun Is Up - Play & Win Radio Edit;Hot;INNA;2011-01-01;3:43
1567;Red Alert - Jaxx Radio Mix;The Singles;Basement Jaxx;2005-03-21;3:38
1568;Sunrise;The Greatest Hits;Simply Red;2008;3:19
1569;Your Woman;Women In Technology;White Town;1997-02-24;4:19
1570;Played-A-Live (The Bongo Song) - Radio Edit;Summer hits 2020;Safri Duo;2020-05-29;3:18
1571;Maybe Tomorrow;You Gotta Go There To Come Back;Stereophonics;2003-01-01;4:32
1572;Can You Feel My Heart;Sempiternal (Expanded Edition);Bring Me The Horizon;2013-04-01;3:48
1573;Owner of a Lonely Heart;90125 (Deluxe Version);Yes;1983-06-01;4:28
1574;Boogie Wonderland (with The Emotions) - 12 Version;The Legacy of Disco;Earth Wind & Fire, The Emotions;2015-07-17;8:15
1575;Starry Eyed Surprise;Bunkka;Paul Oakenfold, Shifty Shellshock, Crazy Town;2002;3:48
1576;Disco Inferno - Edit;Playlist: The Best Of The Trammps;The Trammps;2016-06-17;3:35
1577;It Takes A Fool To Remain Sane;It Takes a Fool to Remain Sane;The Ark;2000;3:56
1578;Got To Be Free - Skalp Remix;Got To Be Free (Skalp Remix);Bob Sinclar, D-Train, Skalp;2022-02-04;3:42
1579;Player - 2019 Disco Rework;Bombstrikes: 15 Years (Curated by Mooqee & Beatvandals);Mooqee, Beatvandals;2019-06-14;4:0
1580;Music Sounds Better With You - Radio Edit;Music Sounds Better With You;Stardust;1998-07-20;4:20
1581;Fake - Radio Mix;The Greatest Hits;Simply Red;2008;3:46
1582;Waiting for Tonight;On The 6;Jennifer Lopez;1999-06-01;4:6
1583;High;Postcards From Heaven;Lighthouse Family;1997-01-01;5:8
1584;Yu Gi Oh duel runner;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:1
1585;Pokemon Chronicles;Cristina D'Avena e I Tuoi Amici in Tv 20;Cristina D'Avena, Giorgio Vanni;2007-01-03;2:49
1586;Pokemon: the Master Quest;The Master Saga;Cristina D'Avena, Giorgio Vanni;2006-01-01;2:42
1587;Pokemon Advanced;The Master Saga;Cristina D'Avena, Giorgio Vanni;2006-01-01;2:36
1588;Pokemon Advanced Battle;The Master Saga;Cristina D'Avena, Giorgio Vanni;2006-01-03;2:43
1589;Pokemon; the Johto League Champions;The Master Saga;Cristina D'Avena, Giorgio Vanni;2006-01-01;3:19
1590;Pokemon: oltre i cieli dell'avventura;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:5
1591;Pokemon Go;Pokemon Go;Giorgio Vanni;2016-08-05;2:57
1592;Pokemon;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:2
1593;Always Pokemon;The Master Saga;Cristina D'Avena, Giorgio Vanni;2006-01-01;2:55
1594;Onda dopo onda - Max Longhi Mix;Musica da giostra; Vol. 6;DJ Matrix, Giorgio Vanni, Daniel Tek;2019-02-25;3:30
1595;Keroro;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni, Sara Bernabini;2014-01-01;2:54
1596;Dragon Ball;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:17
1597;Hallo Lupin;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:18
1598;Beyblade vforce;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;2:49
1599;Yu-Gi-Oh;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;2:53
1600;Tutti all'arrembaggio;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;2:55
1601;What's my destiny Dragon Ball;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;2:45
1602;He-Man and the Masters of the Universe;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:7
1603;All'arrembaggio!;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:11
1604;I Cavalieri dello Zodiaco;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:28
1605;Naruto Shippuden;Giorgio Vanni super hits - il meglio del meglio;Giorgio Vanni;2014-01-01;3:31
1606;Nothing Breaks Like a Heart - Don Diablo Remix;Nothing Breaks Like a Heart (Don Diablo Remix);Mark Ronson, Miley Cyrus, Don Diablo;2019-01-25;3:36
1607;Words (feat. Zara Larsson);Words (feat. Zara Larsson);Alesso, Zara Larsson;2022-04-22;2:22
1608;silence is also an answer//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;3:20
1609;estella//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;1:58
1610;turn back time//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;2:33
1611;survivors guilt//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;2:17
1612;hollywood sucks//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;2:33
1613;inside of heaven's mouth; there is a sweet tooth//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;2:11
1614;smoke break//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;3:2
1615;9-5 (love me)//;SURVIVORS GUILT: THE MIXTAPE//;KennyHoopla, Travis Barker;2021-06-11;2:46
1616;Highest Building;Palaces;Flume, Oklou;2022-05-20;3:36
1617;Say Nothing;Palaces;Flume, MAY-A;2022-05-20;3:52
1618;DHLC;Palaces;Flume;2022-05-20;2:18
1619;Escape;Palaces;Flume, KUČKA, QUIET BISON;2022-05-20;4:2
1620;I Can't Tell;Palaces;Flume, LAUREL;2022-05-20;3:51
1621;Get U;Palaces;Flume;2022-05-20;4:14
1622;Jasper's Song;Palaces;Flume;2022-05-20;3:1
1623;Only Fans;Palaces;Flume, Virgen Maria;2022-05-20;2:24
1624;Hollow;Palaces;Flume, Emma Louise;2022-05-20;3:53
1625;Love Light;Palaces;Flume;2022-05-20;2:40
1626;Sirens;Palaces;Flume, Caroline Polachek;2022-05-20;3:58
1627;Go;Palaces;Flume;2022-05-20;3:35
1628;Palaces;Palaces;Flume, Damon Albarn;2022-05-20;4:51
1629;Queen Of A Lonely Heart (feat. Lourdiz);Queen Of A Lonely Heart (feat. Lourdiz);Dastic, Arjay, Lourdiz;2018-02-09;3:2
1630;Sally;Nessun Pericolo...Per Te;Vasco Rossi;1996;4:45
1631;Iris (Tra Le Tue Poesie);Mi Fai Stare Bene;Biagio Antonacci;1998-01-01;3:58
1632;Quanti Anni Hai;Canzoni Per Me;Vasco Rossi;1998;4:44
1633;La rondine;Collection: Mango;Mango;2013-07-16;4:25
1634;Regina di cuori;Mondi Sommersi;Litfiba;1997-05-18;4:5
1635;Stella gemella;Dove c'è musica;Eros Ramazzotti;1996-05-10;4:39
1636;Cinque Giorni;Nel tempo e nell'Amore;Michele Zarrillo;2008-02-29;4:8
1637;La storia della nostra vita;La storia della nostra vita;Big Tia;2016-05-25;3:37
1638;L'elefante e la farfalla;L'Elefante E La Farfalla;Michele Zarrillo;1996-02-01;4:13
1639;Fortuna Che Non Era Niente;La Vasca (Sanremo Edition);Alex Britti;2000;4:32
1640;Blu;Blu;Chiarulli;2020-11-29;3:37
1641;Oggi Sono Io;it.pop (Sanremo Edition);Alex Britti;1998-01-01;3:48
1642;Il tempo di costruire;Il tempo di costruire;Chiarulli;2020-09-11;3:29
1643;Una Su 1.000.000;Alex Britti - Best Of;Alex Britti;2011-01-01;2:56
1644;Pupazzi senza volto;Pupazzi senza volto;Big Tia, K.Aji;2021-08-13;4:49
1645;Il Bimbo Dentro;Rosso Relativo;Tiziano Ferro;2001-01-01;4:37
1646;Non Me Lo So Spiegare;111 (Centoundici);Tiziano Ferro;2003-01-01;4:0
1647;L'ultima Notte Al Mondo;L'amore è una cosa semplice (Special Edition);Tiziano Ferro;2011;3:52
1648;Cose della vita (Can't Stop Thinking of You);Eros;Eros Ramazzotti, Tina Turner;1997-10-22;4:51
1649;Una Rosa Blu;Nel tempo e nell'Amore;Michele Zarrillo;2008-02-29;5:24
1650;Terra promessa;Eros 30 (Deluxe Version);Eros Ramazzotti;2014-10-27;3:43
1651;Adesso tu;Eros 30 (Deluxe Version);Eros Ramazzotti;2014-10-27;3:59
1652;Musica è;Eros 30 (Deluxe Version);Eros Ramazzotti, Andrea Bocelli, Luca Bignardi;2014-10-27;9:40
1653;La Luce Buona Delle Stelle;Eros 30 (Deluxe Version);Eros Ramazzotti, Patsy Kensit;2014-10-27;4:10
1654;Fuoco nel fuoco;Eros 30 (Deluxe Version);Eros Ramazzotti;2014-10-27;4:1
1655;Favola;Eros;Eros Ramazzotti;1997-10-22;4:25
1656;Laura non c'è;Lei; gli amici e tutto il resto;Nek;1997-02-21;3:46
1657;Se una regola c'è;Greatest Hits 1992-2010 E da qui;Nek;2010-11-16;3:35
1658;Lascia che io sia - Radio Edit;Greatest Hits 1992-2010 E da qui;Nek;2010-11-16;3:31
1659;L' Una Per Te;The Platinum Collection;Vasco Rossi;2006-12-08;4:31
1660;Vivere - 2002 Digital Remaster;The Platinum Collection;Vasco Rossi;2006-12-08;5:25
1661;Ogni Volta;The Platinum Collection;Vasco Rossi;2006-12-08;4:11
1662;Senza Parole;The Platinum Collection;Vasco Rossi;2006-12-08;4:42
1663;Laura;The Platinum Collection;Vasco Rossi;2006-12-08;4:20
1664;Albachiara;Le Canzoni D'Amore;Vasco Rossi;2002-01-25;4:5
1665;Vita Spericolata;Vasco Rossi - I Miti - Vol. 2;Vasco Rossi;2000-03-04;4:46
1666;La Favola Antica;Canzoni Per Me;Vasco Rossi;1998;3:19
1667;Il Più Grande Spettacolo Dopo Il Big Bang;Ora (New Deluxe Version);Jovanotti;2011-11-29;3:49
1668;Bella - Remastered 2012;Backup 1987-2012;Jovanotti;2012-01-01;4:35
1669;Per Te - Remastered 2012;Backup 1987-2012;Jovanotti;2012-01-01;4:40
1670;A Te;Backup 1987-2012;Jovanotti;2012-01-01;4:24
1671;Logico #1;Logico;Cesare Cremonini;2014-01-01;4:42
1672;50 Special;1999 - 2010 The Greatest Hits;Lùnapop;2010-05-25;3:29
1673;Un giorno migliore;1999 - 2010 The Greatest Hits;Lùnapop;2010-05-25;4:11
1674;Qualcosa di grande;1999 - 2010 The Greatest Hits;Lùnapop;2010-05-25;4:32
1675;Vorrei;1999 - 2010 The Greatest Hits;Lùnapop;2010-05-25;2:21
1676;Vieni a vedere perchè;1999 - 2010 The Greatest Hits;Cesare Cremonini;2010-05-25;4:14
1677;Don Raffaè;Fabrizio De André Opere Complete;Fabrizio De André;1999-12-03;4:8
1678;Amore che vieni; amore che vai;In Direzione Ostinata e Contraria;Fabrizio De André;2005-11-07;2:48
1679;Ballata dell'amore cieco (o della vanità);In Direzione Ostinata e Contraria;Fabrizio De André;2005-11-07;3:3
1680;Geordie - Live;In Direzione Ostinata e Contraria;Fabrizio De André;2005-11-07;3:8
1681;La Cura;L'Imboscata;Franco Battiato;1996-01-01;4:3
1682;Centro Di Gravità Permanente - Remastered;La Voce Del Padrone (2008 Remastered Edition);Franco Battiato;1981;3:59
1683;Giudizi universali;Samuele Bersani;Samuele Bersani;1997-05-23;3:55
1684;Spaccacuore;Che Vita! Il Meglio Di Samuele Bersani;Samuele Bersani;2002-09-19;4:23
1685;Freak;Freak;Samuele Bersani;1994-07-30;3:49
1686;Chicco e Spillo;C'Hanno Preso Tutto;Samuele Bersani;1992-10-01;4:19
1687;Che vita;Che Vita! Il Meglio Di Samuele Bersani;Samuele Bersani;2002-09-19;4:22
1688;Samarcanda - 1997 Digital Remaster;Roberto Vecchioni DOC;Roberto Vecchioni;2006-01-01;4:20
1689;Dolcissimo amore;In Vacanza da Una Vita;Irene Grandi;1995;4:11
1690;Fuori;Irene Grandi;Irene Grandi;1994-05-26;4:17
1691;Triangolo;Un' ora con...;Renato Zero;2013-01-22;4:37
1692;La donna cannone;La Donna Cannone;Francesco De Gregori;1983;4:39
1693;Cuccurucucù - Remastered;La Voce Del Padrone (2008 Remastered Edition);Franco Battiato;1981;4:13
1694;Teorema;S.Valentino Love Compilation Vol.1;Marco Ferradini;2007-01-01;4:47
1695;Con te partirò;The best of Andrea Bocelli - Vivere - Deluxe Edition;Andrea Bocelli;2007-10-19;4:12
1696;Sei un mito;Tutto Max;883;2005-06-10;5:7
1697;Tu;Ti amo & I Grandi Successi;Umberto Tozzi;2009-10-09;4:11
1698;Un'emergenza d'amore;La mia risposta;Laura Pausini;1998-10-15;4:33
1699;Non sono una signora;Traslocando;Loredana Bertè;1982-09-20;3:29
1700;Miserere - Remastered 2007;All The Best (Italian Version);Zucchero, Luciano Pavarotti;2007-01-01;4:13
1701;La storia della nostra vita;La storia della nostra vita;Big Tia;2016-05-25;3:37
1702;Bocca di rosa - Live;Arrangiamenti PFM;Fabrizio De André;1979-04-04;4:40
1703;Un giudice - Live;Arrangiamenti PFM;Fabrizio De André;1979-04-04;3:36
1704;La guerra di Piero - Live;Arrangiamenti PFM;Fabrizio De André;1979-04-04;3:26
1705;La canzone di Marinella - Live;Arrangiamenti PFM;Fabrizio De André;1979-04-04;4:3
1706;Il testamento di Tito - Live remastered 2007;Fabrizio De Andrè e PFM - Il concerto1978/1979;Fabrizio De André;2013-01-22;7:5
1707;Come mai;Nord Sud Ovest Est;883;1993;4:17
1708;Dedicato A Te;Le Vibrazioni;Le Vibrazioni;2003-05-12;3:28
1709;Sere Nere;111 (Centoundici);Tiziano Ferro;2003-01-01;4:24
1710;Certe notti;Buon compleanno Elvis [Remastered Version];Ligabue;1995;4:21
1711;Gli anni (96);Gli Anni;883;1998;4:34
1712;Notte prima degli esami;Cuore;Antonello Venditti;1984-12-01;4:51
1713;Domani smetto;Domani smetto;Articolo 31;2002-03-22;2:37
1714;Mary;Fuego;Gemelli Diversi;2002-09-26;5:4
1715;Destinazione Paradiso;Destinazione Paradiso;Gianluca Grignani;1995-01-01;3:49
1716;La Vasca;La Vasca;Alex Britti;2000;4:32
1717;Sola Una Volta;it.pop;Alex Britti;1998-01-01;4:1
1718;Salirò;Unò-Dué;Daniele Silvestri;2002-03-08;3:57
1719;Generale;De Gregori;Francesco De Gregori;1978;4:19
1720;La Descrizione Di Un Attimo;La Descrizione Di Un Attimo;Tiromancino;2000-01-01;4:29
1721;Questo piccolo grande amore;Questo Piccolo Grande Amore;Claudio Baglioni;1972;5:37
1722;Caruso;Dallamericaruso;Lucio Dalla;1986-12-12;5:13
1723;La mia banda suona il rock;La Mia Banda Suona Il Rock;Ivano Fossati;1979-09-07;3:52
1724;Almeno tu nell'universo - Original Version;Martini Mia...;Mia Martini;2011-07-08;5:6
1725;Se io non avessi te;In due;Nek;1998-06-05;3:48
1726;Gianna;Nuntereggae Più;Rino Gaetano;1978-09-01;3:53
1727;Nessun rimpianto;Gli Anni;883;1998;4:22
1728;Vento D'Estate;Niccolò Fabi;Niccolò Fabi, Max Gazzè;1998-01-01;3:48
1729;Ma che bello questo amore;In Certi Momenti;Eros Ramazzotti;1987;4:9
1730;E ritorno da te;The Best of Laura Pausini - E ritorno da te;Laura Pausini;2001-10-12;3:55
1731;Le cose che vivi;Le cose che vivi;Laura Pausini;1996-09-12;4:28
1732;Siamo Soli;Stupido Hotel (Remastered 2017);Vasco Rossi;2001-05-05;3:58
1733;Il pescatore;Fabrizio De André Opere Complete;Fabrizio De André;1999-12-03;2:20
1734;La stagione dell'amore - Cover;La stagione dell'amore (Cover);Lady Margaret;1983;3:14
1735;Vattene amore (feat. Amedeo Minghi);Canzoni;Mietta, Amedeo Minghi;1990;4:1
1736;Una storia importante;Nuovi Eroi;Eros Ramazzotti;1984;4:8
1737;Incancellabile;Le cose che vivi;Laura Pausini;1996-09-12;3:46
1738;Una canzone per te;Bollicine (Remastered);Vasco Rossi;1983;3:13
1739;Dimmi cos'è;Lei; gli amici e tutto il resto;Nek;1997-02-21;3:41
1740;Margherita;Concerto Per Margherita;Riccardo Cocciante;1976-04-11;4:30
1741;Mare mare;Carboni;Luca Carboni;1991-11-30;4:37
1742;Il Cielo D'Irlanda;I Treni A Vapore;Fiorella Mannoia;1991-12-13;4:12
1743;Piccola stella senza cielo;Ligabue [Remastered Version];Ligabue;1990;3:58
1744;Ti Prendo E Ti Porto Via;Stupido Hotel (Remastered 2017);Vasco Rossi;2001-05-05;4:9
1745;Voglio Vederti Danzare - Remastered;L'Arca Di Noè (2008 Remastered Edition);Franco Battiato;1982;3:44
1746;Ti amo;...E nell'aria...ti amo;Umberto Tozzi;1977;4:5
1747;Il Ragazzo Della Via Gluck - Remastered;Il Ragazzo Della Via Gluck (2012 Remaster);Adriano Celentano;1966;4:13
1748;Vivo per lei - Duet with Giorgia;The best of Andrea Bocelli - Vivere - Deluxe Edition;Andrea Bocelli, Giorgia;2007-10-19;4:26
1749;Bella senz'anima;Anima;Riccardo Cocciante;1974-04-02;4:34
1750;Biro;Biro;La Mandirola;2022-05-07;3:44
1751;Un attimo ancora;Gemelli Diversi;Gemelli Diversi;1998-09-22;4:0
1752;Che cossè l'amor - 2018 Remaster;Camera a Sud (2018 Remaster);Vinicio Capossela;1992-06-15;4:16
1753;Azzurro;Unicamentecelentano;Adriano Celentano;2006;3:41
1754;Via con me;Paris Milonga;Paolo Conte;1981;2:46
1755;Gente Di Mare;Bagaglio A Mano;Umberto Tozzi;1999-06-03;3:54
1756;Domani (feat. Paola Folli);Così Com' è;Articolo 31, Paola Folli;1996-05-14;5:6
1757;Alta Marea - Don't Dream It's Over;Se L'Amore E' Amore;Antonello Venditti;2000-11-10;5:23
1758;L'Ombelico Del Mondo - Remastered 2012;Backup 1987-2012;Jovanotti;2012-01-01;4:26
1759;Il gatto e la volpe;Burattino Senza Fili;Edoardo Bennato;1977-07-16;2:58
1760;Serenata Rap;Lorenzo 1994;Jovanotti;1994-06-30;5:10
1761;Non amarmi;Italian Love Songs;Francesca Alotta, Aleandro Baldi;1997-01-13;4:56
1762;E tu...;Diario Baglioni;Claudio Baglioni;1989-08-10;5:1
1763;Io per lei - 2017 Remaster;Non calpestare i fiori nel deserto (Remastered Version);Pino Daniele;1995-03-25;3:32
1764;Il Mio Nome E' Mai Più;Backup 1987-2012;Jovanotti, Luciano Ligabue, Piero Pelù;2012-01-01;4:30
1765;Bello e impossibile;Profumo;Gianna Nannini;1986-11-27;4:42
1766;Domenica Bestiale;Fabio Concato;Fabio Concato;1982-01-01;4:3
1767;Come saprei;Come Thelma E Louise;Giorgia;1995-04-19;5:0
1768;Gioia Infinita;Helldorado;Negrita;2008-10-31;4:19
1769;Fuori Dal Tunnel;Verità Supposte;Caparezza;2003-01-01;5:10
1770;Che vita è;Per Fortuna Purtroppo;Irene Grandi;1997-09-22;4:26
1771;Pupazzi senza volto;Pupazzi senza volto;Big Tia, K.Aji;2021-08-13;4:49
1772;Senza Una Donna;Blue's;Zucchero;1987-06-15;4:27
1773;Tranqi Funky;Così Com' è;Articolo 31;1996-05-14;3:23
1774;Il battito animale;Le Ragioni Del Cuore;Raf;2012-10-09;4:50
1775;Vieni Da Me;Le Vibrazioni;Le Vibrazioni;2003-05-12;4:9
1776;Gente che spera (feat. Reverendo);Domani smetto;Articolo 31, Reverendo;2002-03-22;4:8
1777;In vacanza da una vita;In Vacanza da Una Vita;Irene Grandi;1995;4:12
1778;Nuvole e lenzuola;Mentre tutto scorre (Deluxe Version);Negramaro;2005;3:19
1779;Meravigliosa creatura;Dispetto;Gianna Nannini;1995-11-27;4:32
1780;Io vagabondo (Che non sono altro);Ma noi no;Nomadi;1992-06-24;3:53
1781;Quanto Tempo E Ancora;Mi Fai Stare Bene;Biagio Antonacci;1998-01-01;3:58
1782;Cosa restera' degli anni '80;Cosa restera' degli anni 80;Raf;1989-02-07;5:12
1783;Ci vuole un fisico bestiale;Carboni;Luca Carboni;1991-11-30;4:9
1784;... E la luna bussò;... E la luna bussò;Loredana Bertè;1987-01-26;4:34
1785;Sotto questo sole;Il pianoforte non e' il mio forte;Francesco Baccini, Ladri Di Biciclette;1990-09-17;4:17
1786;Il mio nemico;Unò-Dué;Daniele Silvestri;2002-03-08;4:8
1787;L Ultimo Bacio;Stato Di Necessita;Carmen Consoli;2000-01-01;3:24
1788;Infinito;Iperbole;Raf;2001-06-08;4:56
1789;Le ragazze;Carovana;Luca Carboni;1998-04-28;4:41
1790;Nel blu dipinto di blu;Le più belle canzoni di Domenico Modugno;Domenico Modugno;2005-09-15;3:36
1791;Si può dare di più;...minuti di un'eternita';Gianni Morandi, Enrico Ruggeri, Umberto Tozzi;1987-04-16;4:27
1792;Un giorno credi;Non Farti Cadere Le Braccia;Edoardo Bennato;1973-04-28;3:39
1793;Viva la Mamma! - Version 2;Viva la Mamma;Edoardo Bennato;1996;3:26
1794;Il ballo di San Vito;Il Ballo Di San Vito;Vinicio Capossela;1996-10-10;3:23
1795;Per Me È Importante;In Continuo Movimento;Tiromancino;2002-01-01;4:23
1796;Vengo Anch'Io No Tu No;No; Tu No;Enzo Jannacci;1997-09-29;3:3
1797;Avrai;Tutti Qui;Claudio Baglioni;2005-10-26;5:20
1798;Ricominciamo;Adriano Pappalardo;Adriano Pappalardo;2000-09-27;3:42
1799;Celeste nostalgia;Cocciante;Riccardo Cocciante;1982-02-22;4:11
1800;Pupazzi senza volto;Pupazzi senza volto;Big Tia, K.Aji;2021-08-13;4:49
1801;Uomini soli;Uomini soli;Pooh;1990;4:3
1802;Falco A Meta';Destinazione Paradiso;Gianluca Grignani;1995-01-01;4:43
1803;Se E' Vero Che Ci Sei;Il Mucchio;Biagio Antonacci;1996-01-01;4:40
1804;Se Io; Se Lei;Biagio Antonacci;Biagio Antonacci;1994-01-01;4:53
